type,dir,name,row,col,side,scale,flip
exr,data/KAIST,scene07_reflectance.exr,224,2706,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1822,1806,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,725,2271,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1440,139,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,236,1102,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,783,2695,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,330,1876,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1527,3090,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,170,155,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,792,69,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1119,802,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1050,963,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,23,1224,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,490,1944,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1002,2438,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,842,2941,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1913,3055,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1451,1646,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1255,751,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,241,1588,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1754,3117,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2511,2962,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,186,2471,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,478,1413,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1455,51,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1609,908,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2464,2383,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1014,1824,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1827,2546,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,764,2558,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1596,1519,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1372,2431,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,739,1452,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2312,945,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,560,2231,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,479,1849,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2338,2999,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,704,2347,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,11,1160,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,568,2041,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1592,1335,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1902,1117,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,381,2325,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2292,2764,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2299,203,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2081,45,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2025,2099,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1776,2375,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2279,1382,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,2114,37,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,883,753,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,916,3121,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1574,2773,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,681,2429,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1361,2428,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,160,47,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,594,2843,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1867,1749,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,328,574,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,211,660,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,902,2985,96,0.5,True
exr,data/KAIST,scene07_reflectance.exr,1116,112,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1355,6,96,2,False
exr,data/KAIST,scene07_reflectance.exr,671,1965,96,2,False
exr,data/KAIST,scene07_reflectance.exr,420,3097,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2589,502,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1150,581,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2233,1215,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2632,2372,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1313,421,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1687,3121,96,2,False
exr,data/KAIST,scene07_reflectance.exr,524,2049,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2631,1372,96,2,False
exr,data/KAIST,scene07_reflectance.exr,816,2488,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2217,2648,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2093,429,96,2,False
exr,data/KAIST,scene07_reflectance.exr,551,2818,96,2,False
exr,data/KAIST,scene07_reflectance.exr,810,2315,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1887,1734,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1724,2498,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1081,2762,96,2,False
exr,data/KAIST,scene07_reflectance.exr,170,1709,96,2,False
exr,data/KAIST,scene07_reflectance.exr,110,1484,96,2,False
exr,data/KAIST,scene07_reflectance.exr,232,693,96,2,False
exr,data/KAIST,scene07_reflectance.exr,391,1867,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2326,3300,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2124,3271,96,2,False
exr,data/KAIST,scene07_reflectance.exr,831,593,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1590,3207,96,2,False
exr,data/KAIST,scene07_reflectance.exr,182,3271,96,2,False
exr,data/KAIST,scene07_reflectance.exr,904,3156,96,2,False
exr,data/KAIST,scene07_reflectance.exr,11,2520,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1148,410,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1805,2160,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1580,2188,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1611,3278,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2323,1186,96,2,False
exr,data/KAIST,scene07_reflectance.exr,786,2662,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1473,1605,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1331,3303,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1264,904,96,2,False
exr,data/KAIST,scene07_reflectance.exr,416,1146,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2310,1953,96,2,False
exr,data/KAIST,scene07_reflectance.exr,131,2111,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1531,1449,96,2,False
exr,data/KAIST,scene07_reflectance.exr,181,570,96,2,False
exr,data/KAIST,scene07_reflectance.exr,965,44,96,2,False
exr,data/KAIST,scene07_reflectance.exr,385,1127,96,2,False
exr,data/KAIST,scene07_reflectance.exr,754,76,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1041,443,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2473,2356,96,2,False
exr,data/KAIST,scene07_reflectance.exr,235,1315,96,2,False
exr,data/KAIST,scene07_reflectance.exr,311,446,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2018,693,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2376,2218,96,2,False
exr,data/KAIST,scene07_reflectance.exr,455,1037,96,2,False
exr,data/KAIST,scene07_reflectance.exr,392,83,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2419,2745,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2462,1227,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2488,2097,96,2,False
exr,data/KAIST,scene07_reflectance.exr,995,150,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1908,2991,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2482,1506,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1323,2066,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1588,1132,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1541,1562,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1295,1439,96,2,False
exr,data/KAIST,scene07_reflectance.exr,11,3074,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2231,2218,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1660,1230,96,2,False
exr,data/KAIST,scene07_reflectance.exr,652,458,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1430,55,96,2,False
exr,data/KAIST,scene07_reflectance.exr,463,948,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1347,1999,96,2,False
exr,data/KAIST,scene07_reflectance.exr,107,1504,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1410,1023,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1689,2669,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1851,1798,96,2,False
exr,data/KAIST,scene07_reflectance.exr,909,2414,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1740,754,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2654,3033,96,2,False
exr,data/KAIST,scene07_reflectance.exr,79,2483,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2504,2668,96,2,False
exr,data/KAIST,scene07_reflectance.exr,219,64,96,2,False
exr,data/KAIST,scene07_reflectance.exr,36,1116,96,2,False
exr,data/KAIST,scene07_reflectance.exr,234,211,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2146,3009,96,2,False
exr,data/KAIST,scene07_reflectance.exr,224,768,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1599,869,96,2,False
exr,data/KAIST,scene07_reflectance.exr,130,1151,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1605,569,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1153,775,96,2,False
exr,data/KAIST,scene07_reflectance.exr,807,2978,96,2,False
exr,data/KAIST,scene07_reflectance.exr,876,2399,96,2,False
exr,data/KAIST,scene07_reflectance.exr,590,1720,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1075,2930,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2003,543,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1584,2609,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2098,2080,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2368,1381,96,2,False
exr,data/KAIST,scene07_reflectance.exr,276,683,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1477,1448,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1945,3191,96,2,False
exr,data/KAIST,scene07_reflectance.exr,274,2519,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1093,1891,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2354,2112,96,2,False
exr,data/KAIST,scene07_reflectance.exr,429,2655,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2055,592,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1635,2661,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1940,632,96,2,False
exr,data/KAIST,scene07_reflectance.exr,163,23,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1496,1849,96,2,False
exr,data/KAIST,scene07_reflectance.exr,138,1685,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2644,873,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2267,2196,96,2,False
exr,data/KAIST,scene07_reflectance.exr,2405,2516,96,2,False
exr,data/KAIST,scene07_reflectance.exr,594,2067,96,2,False
exr,data/KAIST,scene07_reflectance.exr,330,1095,96,2,False
exr,data/KAIST,scene07_reflectance.exr,1450,1471,96,2,False
exr,data/KAIST,scene07_reflectance.exr,479,2510,96,2,False
exr,data/KAIST,scene07_reflectance.exr,349,2739,96,2,False
exr,data/KAIST,scene07_reflectance.exr,31,1953,96,2,True
exr,data/KAIST,scene07_reflectance.exr,990,2151,96,2,True
exr,data/KAIST,scene07_reflectance.exr,374,2027,96,2,True
exr,data/KAIST,scene07_reflectance.exr,417,635,96,2,True
exr,data/KAIST,scene07_reflectance.exr,29,1928,96,2,True
exr,data/KAIST,scene07_reflectance.exr,646,2303,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2413,2210,96,2,True
exr,data/KAIST,scene07_reflectance.exr,202,954,96,2,True
exr,data/KAIST,scene07_reflectance.exr,244,614,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1816,2621,96,2,True
exr,data/KAIST,scene07_reflectance.exr,921,1246,96,2,True
exr,data/KAIST,scene07_reflectance.exr,692,670,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2347,1179,96,2,True
exr,data/KAIST,scene07_reflectance.exr,775,409,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2000,2740,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2412,1986,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2486,2820,96,2,True
exr,data/KAIST,scene07_reflectance.exr,584,2928,96,2,True
exr,data/KAIST,scene07_reflectance.exr,431,3297,96,2,True
exr,data/KAIST,scene07_reflectance.exr,701,2886,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1527,1478,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1273,676,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2522,545,96,2,True
exr,data/KAIST,scene07_reflectance.exr,468,975,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1848,2571,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1551,2794,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2453,1115,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1067,1874,96,2,True
exr,data/KAIST,scene07_reflectance.exr,650,2316,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1712,2806,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1398,626,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2050,2507,96,2,True
exr,data/KAIST,scene07_reflectance.exr,390,215,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1257,1246,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2237,703,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1690,248,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1923,1108,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2391,2431,96,2,True
exr,data/KAIST,scene07_reflectance.exr,843,2564,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1973,683,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1245,74,96,2,True
exr,data/KAIST,scene07_reflectance.exr,88,2047,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1210,2261,96,2,True
exr,data/KAIST,scene07_reflectance.exr,934,1354,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1317,587,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2532,2863,96,2,True
exr,data/KAIST,scene07_reflectance.exr,821,572,96,2,True
exr,data/KAIST,scene07_reflectance.exr,506,157,96,2,True
exr,data/KAIST,scene07_reflectance.exr,28,1959,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1410,1545,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2275,3080,96,2,True
exr,data/KAIST,scene07_reflectance.exr,520,2256,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2504,1225,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1051,279,96,2,True
exr,data/KAIST,scene07_reflectance.exr,244,1307,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2106,2203,96,2,True
exr,data/KAIST,scene07_reflectance.exr,64,658,96,2,True
exr,data/KAIST,scene07_reflectance.exr,884,1561,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2480,2636,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1788,2994,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1452,2681,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2102,1439,96,2,True
exr,data/KAIST,scene07_reflectance.exr,772,3175,96,2,True
exr,data/KAIST,scene07_reflectance.exr,105,729,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2605,348,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1813,2726,96,2,True
exr,data/KAIST,scene07_reflectance.exr,919,439,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2334,740,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1451,3044,96,2,True
exr,data/KAIST,scene07_reflectance.exr,143,1271,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1673,1958,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1613,1149,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2411,1831,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1305,2404,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1865,280,96,2,True
exr,data/KAIST,scene07_reflectance.exr,472,2321,96,2,True
exr,data/KAIST,scene07_reflectance.exr,802,831,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1850,2581,96,2,True
exr,data/KAIST,scene07_reflectance.exr,279,1133,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1354,2703,96,2,True
exr,data/KAIST,scene07_reflectance.exr,421,2142,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2526,742,96,2,True
exr,data/KAIST,scene07_reflectance.exr,459,362,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2293,3101,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2174,265,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1151,2741,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2009,1042,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1506,1864,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1664,161,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1117,971,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1022,977,96,2,True
exr,data/KAIST,scene07_reflectance.exr,331,975,96,2,True
exr,data/KAIST,scene07_reflectance.exr,485,1527,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1361,837,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1291,1794,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1946,2073,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2169,2444,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2388,1440,96,2,True
exr,data/KAIST,scene07_reflectance.exr,57,1590,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2613,1811,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1614,2091,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2131,3273,96,2,True
exr,data/KAIST,scene07_reflectance.exr,34,390,96,2,True
exr,data/KAIST,scene07_reflectance.exr,763,1045,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1222,463,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1135,1958,96,2,True
exr,data/KAIST,scene07_reflectance.exr,617,3149,96,2,True
exr,data/KAIST,scene07_reflectance.exr,769,2480,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2478,542,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1203,2355,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2350,628,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1374,1877,96,2,True
exr,data/KAIST,scene07_reflectance.exr,963,3304,96,2,True
exr,data/KAIST,scene07_reflectance.exr,665,3066,96,2,True
exr,data/KAIST,scene07_reflectance.exr,753,2024,96,2,True
exr,data/KAIST,scene07_reflectance.exr,342,1635,96,2,True
exr,data/KAIST,scene07_reflectance.exr,2624,2083,96,2,True
exr,data/KAIST,scene07_reflectance.exr,1612,1302,96,2,True
exr,data/KAIST,scene07_reflectance.exr,829,2493,96,2,True
exr,data/KAIST,scene07_reflectance.exr,916,2024,96,2,True
exr,data/KAIST,scene02_reflectance.exr,2398,364,96,1,False
exr,data/KAIST,scene02_reflectance.exr,739,1440,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1294,573,96,1,False
exr,data/KAIST,scene02_reflectance.exr,416,2360,96,1,False
exr,data/KAIST,scene02_reflectance.exr,412,171,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1121,178,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2156,1864,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2469,2680,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2050,785,96,1,False
exr,data/KAIST,scene02_reflectance.exr,143,707,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1365,1520,96,1,False
exr,data/KAIST,scene02_reflectance.exr,754,3165,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1893,3192,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1234,823,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2225,1050,96,1,False
exr,data/KAIST,scene02_reflectance.exr,760,644,96,1,False
exr,data/KAIST,scene02_reflectance.exr,89,1050,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2291,1619,96,1,False
exr,data/KAIST,scene02_reflectance.exr,658,3193,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2395,2852,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1407,1516,96,1,False
exr,data/KAIST,scene02_reflectance.exr,387,1682,96,1,False
exr,data/KAIST,scene02_reflectance.exr,205,2099,96,1,False
exr,data/KAIST,scene02_reflectance.exr,561,2529,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1682,2316,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2279,2914,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2113,2136,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2320,2349,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2431,2267,96,1,False
exr,data/KAIST,scene02_reflectance.exr,165,434,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2456,1968,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1228,1028,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1008,947,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1198,3112,96,1,False
exr,data/KAIST,scene02_reflectance.exr,2442,870,96,1,False
exr,data/KAIST,scene02_reflectance.exr,1421,726,96,1,False
